	subject_id	predicate_id	object_id	subject	object	predicate
1990	http://www.bioassayontology.org/bao#BAO_0010080	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002990	Heterotrimeric G-protein dissassociation assay	protein-protein interaction assay	subClassOf
1991	http://www.bioassayontology.org/bao#BAO_0010087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010083	RRCK permeability assay	permeability assay	subClassOf
1992	http://www.bioassayontology.org/bao#BAO_0010085	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010083	MDCK-BCRP permeability assay	permeability assay	subClassOf
1993	http://www.bioassayontology.org/bao#BAO_0010082	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	drug absorption assay	bioassay	subClassOf
1994	http://www.bioassayontology.org/bao#BAO_0010083	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010082	permeability assay	drug absorption assay	subClassOf
1995	http://www.bioassayontology.org/bao#BAO_0010084	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010008	Ussing chamber permeability assay	Caco-2 permeability assay	subClassOf
2034	http://www.bioassayontology.org/bao#BAO_0000170	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000127	protease activity determination	viability measurement method	subClassOf
2051	http://www.bioassayontology.org/bao#BAO_0000574	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000573	single perturbagen	perturbagen delivery method	subClassOf
2052	http://www.bioassayontology.org/bao#BAO_0000572	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000127	cell number determination	viability measurement method	subClassOf
2054	http://www.bioassayontology.org/bao#BAO_0000573	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002198	perturbagen delivery method	delivery method	subClassOf
2057	http://www.bioassayontology.org/bao#BAO_0000575	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000573	mixture of perturbagens	perturbagen delivery method	subClassOf
2061	http://www.bioassayontology.org/bao#BAO_0002194	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002996	plasma membrane potential assay	membrane potential assay	subClassOf
2062	http://www.bioassayontology.org/bao#BAO_0002190	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002996	mitochondrial membrane potential assay	membrane potential assay	subClassOf
2063	http://www.bioassayontology.org/bao#BAO_0002195	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002996	nuclear membrane potential assay	membrane potential assay	subClassOf
2064	http://www.bioassayontology.org/bao#BAO_0002198	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	delivery method	assay supporting method	subClassOf
2065	http://www.bioassayontology.org/bao#BAO_0002197	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	modification method	assay supporting method	subClassOf
2067	http://www.bioassayontology.org/bao#BAO_0002196	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	localization assay	bioassay	subClassOf
2117	http://www.bioassayontology.org/bao#BAO_0000405	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000657	scintillation counting	radiometry method	subClassOf
2118	http://www.bioassayontology.org/bao#BAO_0000401	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000405	filter assay	scintillation counting	subClassOf
2121	http://www.bioassayontology.org/bao#BAO_0000406	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000123	protein fragment complementation method	binding assessment method	subClassOf
2122	http://www.bioassayontology.org/bao#BAO_0000408	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000405	lysate based	scintillation counting	subClassOf
2123	http://www.bioassayontology.org/bao#BAO_0000402	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000123	radioligand binding method	binding assessment method	subClassOf
2124	http://www.bioassayontology.org/bao#BAO_0000404	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000427	x ray crystallography	label free method	subClassOf
2149	http://www.bioassayontology.org/bao#BAO_0002407	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002405	GRID pharmacophore search	receptor based pharmacophore search	subClassOf
2150	http://www.bioassayontology.org/bao#BAO_0002405	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002372	receptor based pharmacophore search	structure based virtual screening	subClassOf
2151	http://www.bioassayontology.org/bao#BAO_0002408	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002405	SPROUT pharmacophore search	receptor based pharmacophore search	subClassOf
2152	http://www.bioassayontology.org/bao#BAO_0002402	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002393	knowledge based scoring function	molecular docking by scoring function	subClassOf
2153	http://www.bioassayontology.org/bao#BAO_0002406	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002405	CoMFA pharmacophore search	receptor based pharmacophore search	subClassOf
2154	http://www.bioassayontology.org/bao#BAO_0002400	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002288	CHARMM polarizable	polarizable force field simulation	subClassOf
2155	http://www.bioassayontology.org/bao#BAO_0002404	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002402	potentials of mean force scoring function	knowledge based scoring function	subClassOf
2156	http://www.bioassayontology.org/bao#BAO_0002403	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002402	DrugScore scoring function	knowledge based scoring function	subClassOf
2157	http://www.bioassayontology.org/bao#BAO_0002401	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000466	enzyme-multiplied immunoassay technique	ex situ immunoassay	subClassOf
2158	http://www.bioassayontology.org/bao#BAO_0002409	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002026	secondary structure analysis method	structure analysis method	subClassOf
2159	http://www.bioassayontology.org/bao#BAO_0010151	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010149	CYP2B6 induction assay	CYP induction assay	subClassOf
2160	http://www.bioassayontology.org/bao#BAO_0010152	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010149	CYP2C19 induction assay	CYP induction assay	subClassOf
2161	http://www.bioassayontology.org/bao#BAO_0010154	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010149	CYP2C9 induction assay	CYP induction assay	subClassOf
2162	http://www.bioassayontology.org/bao#BAO_0010153	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010149	CYP2C8 induction assay	CYP induction assay	subClassOf
2163	http://www.bioassayontology.org/bao#BAO_0010156	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010149	Relative Induction Score determination	CYP induction assay	subClassOf
2164	http://www.bioassayontology.org/bao#BAO_0010159	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010157	CYP inhibition assay	enzyme inhibition assay	subClassOf
2165	http://www.bioassayontology.org/bao#BAO_0010150	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010149	CYP1A2 induction assay	CYP induction assay	subClassOf
2166	http://www.bioassayontology.org/bao#BAO_0010158	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010157	monoamine oxidase inhibition assay	enzyme inhibition assay	subClassOf
2167	http://www.bioassayontology.org/bao#BAO_0010157	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002188	enzyme inhibition assay	drug interaction assay	subClassOf
2168	http://www.bioassayontology.org/bao#BAO_0010155	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010149	CYP3A4 induction assay	CYP induction assay	subClassOf
2186	http://www.bioassayontology.org/bao#BAO_0000070	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000049	absorbance	spectrophotometry method	subClassOf
2190	http://www.bioassayontology.org/bao#BAO_0000073	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000127	phospholipid redistribution estimation	viability measurement method	subClassOf
2191	http://www.bioassayontology.org/bao#BAO_0000071	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000049	transmittance	spectrophotometry method	subClassOf
2192	http://www.bioassayontology.org/bao#BAO_0000075	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002754	endpoint normalization method	assay data processing method	subClassOf
2201	http://www.bioassayontology.org/bao#BAO_0002519	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002516	mid-infrared imaging	infrared imaging	subClassOf
2202	http://www.bioassayontology.org/bao#BAO_0002512	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000451	scanning near-field optical microscopy	optical microscopy	subClassOf
2203	http://www.bioassayontology.org/bao#BAO_0002518	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002516	near-infrared imaging	infrared imaging	subClassOf
2204	http://www.bioassayontology.org/bao#BAO_0002513	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000451	vibrational spectroscopic imaging	optical microscopy	subClassOf
2205	http://www.bioassayontology.org/bao#BAO_0002515	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002513	Raman imaging	vibrational spectroscopic imaging	subClassOf
2206	http://www.bioassayontology.org/bao#BAO_0002516	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002513	infrared imaging	vibrational spectroscopic imaging	subClassOf
2207	http://www.bioassayontology.org/bao#BAO_0002510	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000451	dark field microscopy	optical microscopy	subClassOf
2209	http://www.bioassayontology.org/bao#BAO_0002511	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000451	differential interference contrast microscopy	optical microscopy	subClassOf
2256	http://www.bioassayontology.org/bao#BAO_0002585	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002786	meiotic cell cycle state assay	cell cycle state assay	subClassOf
2261	http://www.bioassayontology.org/bao#BAO_0002584	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002786	mitotic cell cycle state assay	cell cycle state assay	subClassOf
2291	http://www.bioassayontology.org/bao#BAO_0000685	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Bright-Glo Luciferase Assay System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
2292	http://www.bioassayontology.org/bao#BAO_0000680	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Dual-Luciferase Reporter Assay System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
2293	http://www.bioassayontology.org/bao#BAO_0000689	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	ATPLite Luminescence Assay System	assay kit	subClassOf
2295	http://www.bioassayontology.org/bao#BAO_0000688	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	BacTiter-Glo Microbial Cell Viability Assay	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
2296	http://www.bioassayontology.org/bao#BAO_0000681	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Chroma-Glo Luciferase Assay System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
2297	http://www.bioassayontology.org/bao#BAO_0000686	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	britelite plus	assay kit	subClassOf
2298	http://www.bioassayontology.org/bao#BAO_0000682	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	CellTiter-Glo Luminescent Cell Viability Assay	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
2299	http://www.bioassayontology.org/bao#BAO_0000687	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Beta-Glo Assay System	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
2300	http://www.bioassayontology.org/bao#BAO_0000683	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0140017	Caspase Glo 3/7 Assay	Luciferase-based ('Glo') Assay System (Promega)	subClassOf
2340	http://www.bioassayontology.org/bao#BAO_0013020	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0013019	CLint	clearance	subClassOf
2358	http://www.bioassayontology.org/bao#BAO_0002907	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000087	allosteric activation	activation	subClassOf
2360	http://www.bioassayontology.org/bao#BAO_0002908	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002989	KiNativ assay	binding assay	subClassOf
2363	http://www.bioassayontology.org/bao#BAO_0002906	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000087	partial activation	activation	subClassOf
2420	http://www.bioassayontology.org/bao#BAO_0010223	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	pharmacometrics	bioassay	subClassOf
2421	http://www.bioassayontology.org/bao#BAO_0010221	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010220	sandwich cultured human hepatocyte assay	hepatocyte uptake assay	subClassOf
2422	http://www.bioassayontology.org/bao#BAO_0010220	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010211	hepatocyte uptake assay	uptake transporter substrate assay	subClassOf
2423	http://www.bioassayontology.org/bao#BAO_0010229	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010227	non-rodent IV clearance	non-rodent PK	subClassOf
2424	http://www.bioassayontology.org/bao#BAO_0010226	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	other pharmacokinetic studies	bioassay	subClassOf
2425	http://www.bioassayontology.org/bao#BAO_0010222	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010220	plated human hepatocytes assay	hepatocyte uptake assay	subClassOf
2426	http://www.bioassayontology.org/bao#BAO_0010225	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000015	method development and validation	bioassay	subClassOf
2427	http://www.bioassayontology.org/bao#BAO_0010224	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010223	PBPK modeling	pharmacometrics	subClassOf
2428	http://www.bioassayontology.org/bao#BAO_0010227	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002182	non-rodent PK	pharmacokinetic assay	subClassOf
2429	http://www.bioassayontology.org/bao#BAO_0010228	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0010227	non-rodent excretion in urine	non-rodent PK	subClassOf
2445	http://www.bioassayontology.org/bao#BAO_0040023	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040021	in vivo PK/PD/Tox method	in vivo assay method	subClassOf
2446	http://www.bioassayontology.org/bao#BAO_0040027	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002202	chromatin acessibility method	assay design method	subClassOf
2447	http://www.bioassayontology.org/bao#BAO_0040021	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002202	in vivo assay method	assay design method	subClassOf
2448	http://www.bioassayontology.org/bao#BAO_0040025	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	chemiluminescent labeling method	labeling method	subClassOf
2449	http://www.bioassayontology.org/bao#BAO_0040024	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000123	thermal shift assessment method	binding assessment method	subClassOf
2450	http://www.bioassayontology.org/bao#BAO_0040020	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000448	sub-cellular morphology assessment method	morphology assessment method	subClassOf
2451	http://www.bioassayontology.org/bao#BAO_0040026	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002447	dna-seq method	nucleic acid sequencing method	subClassOf
2452	http://www.bioassayontology.org/bao#BAO_0040029	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002202	epigenetic modification detection method	assay design method	subClassOf
2453	http://www.bioassayontology.org/bao#BAO_0040028	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040011	metabolite abundance method	molecular abundance method	subClassOf
2454	http://www.bioassayontology.org/bao#BAO_0040022	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0040021	in vivo efficacy method	in vivo assay method	subClassOf
2577	http://www.bioassayontology.org/bao#BAO_0002732	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	Phospho(Thr180/Tyr182)/Total p38 Assay Whole Cell Lysate Kit	assay kit	subClassOf
2578	http://www.bioassayontology.org/bao#BAO_0002734	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000139	luciferase enzyme activity measurement method	direct enzyme activity measurement method	subClassOf
2581	http://www.bioassayontology.org/bao#BAO_0002735	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002792	luciferase enzyme activity assay	oxidoreductase activity assay	subClassOf
2582	http://www.bioassayontology.org/bao#BAO_0002730	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000142	cofactor coupled enzyme activity measurement method	coupled enzyme activity measurement method	subClassOf
2583	http://www.bioassayontology.org/bao#BAO_0002736	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002792	cytochrome P450 enzyme activity assay	oxidoreductase activity assay	subClassOf
2613	http://www.bioassayontology.org/bao#BAO_0001104	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002750	percent activation normalization	normalization based on control	subClassOf
2699	http://www.bioassayontology.org/bao#BAO_0002473	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002472	SYBR Green I DNA staining	fluorescent DNA intercalation method	subClassOf
2700	http://www.bioassayontology.org/bao#BAO_0002478	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	isotope labeling method	labeling method	subClassOf
2701	http://www.bioassayontology.org/bao#BAO_0002475	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002472	fluorescent intercalator displacement	fluorescent DNA intercalation method	subClassOf
2702	http://www.bioassayontology.org/bao#BAO_0002470	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002469	fluorescent DNA hybridization probe method	fluorescent labeling method	subClassOf
2703	http://www.bioassayontology.org/bao#BAO_0002474	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002472	ethidium bromide DNA staining	fluorescent DNA intercalation method	subClassOf
2704	http://www.bioassayontology.org/bao#BAO_0002472	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002469	fluorescent DNA intercalation method	fluorescent labeling method	subClassOf
2705	http://www.bioassayontology.org/bao#BAO_0002471	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002470	fluorescent DNA hydrolysis probe method	fluorescent DNA hybridization probe method	subClassOf
2706	http://www.bioassayontology.org/bao#BAO_0002479	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	photoaffinity labeling	labeling method	subClassOf
2707	http://www.bioassayontology.org/bao#BAO_0002476	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002472	propidium iodide DNA staining	fluorescent DNA intercalation method	subClassOf
2708	http://www.bioassayontology.org/bao#BAO_0002477	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002469	fluorescent dye transfer	fluorescent labeling method	subClassOf
2758	http://www.bioassayontology.org/bao#BAO_0002420	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000134	fluorescence-linked immunosorbent assay	ELISA	subClassOf
2759	http://www.bioassayontology.org/bao#BAO_0002428	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000466	radioimmunoassay	ex situ immunoassay	subClassOf
2760	http://www.bioassayontology.org/bao#BAO_0002422	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000466	immunoblot	ex situ immunoassay	subClassOf
2761	http://www.bioassayontology.org/bao#BAO_0002427	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002425	immunogold labeling	immunolabeling method	subClassOf
2762	http://www.bioassayontology.org/bao#BAO_0002421	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000134	sandwich ELISA	ELISA	subClassOf
2763	http://www.bioassayontology.org/bao#BAO_0002425	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	immunolabeling method	labeling method	subClassOf
2764	http://www.bioassayontology.org/bao#BAO_0002423	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002422	in-cell western assay	immunoblot	subClassOf
2765	http://www.bioassayontology.org/bao#BAO_0002424	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002422	western blot	immunoblot	subClassOf
2766	http://www.bioassayontology.org/bao#BAO_0002429	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0003028	assay supporting method	assay method	subClassOf
2767	http://www.bioassayontology.org/bao#BAO_0002426	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002425	immunofluorescent labeling	immunolabeling method	subClassOf
2948	http://www.bioassayontology.org/bao#BAO_0000948	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	IP-One HTRF Assay	assay kit	subClassOf
2950	http://www.bioassayontology.org/bao#BAO_0000940	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	HTScan IKK-beta Kinase Assay Kit	assay kit	subClassOf
2954	http://www.bioassayontology.org/bao#BAO_0000942	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	HTScan PKC-theta Kinase Assay Kit	assay kit	subClassOf
2955	http://www.bioassayontology.org/bao#BAO_0000941	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000248	HTScan PKC-beta Kinase Assay Kit	assay kit	subClassOf
2960	http://www.bioassayontology.org/bao#BAO_0000066	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000057	bio layer interferometry	optical based	subClassOf
2961	http://www.bioassayontology.org/bao#BAO_0000065	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002750	percent inhibition normalization	normalization based on control	subClassOf
2962	http://www.bioassayontology.org/bao#BAO_0000062	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000382	patch clamp	microelectrode measurement	subClassOf
2963	http://www.bioassayontology.org/bao#BAO_0000064	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000450	total internal reflection fluorescence microscopy	fluorescence microscopy	subClassOf
2964	http://www.bioassayontology.org/bao#BAO_0000061	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000163	impedance	electrical sensor	subClassOf
2965	http://www.bioassayontology.org/bao#BAO_0000068	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000057	optical waveguide grating	optical based	subClassOf
2966	http://www.bioassayontology.org/bao#BAO_0000067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000057	fiber optic waveguide	optical based	subClassOf
2967	http://www.bioassayontology.org/bao#BAO_0000060	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000382	current clamp	microelectrode measurement	subClassOf
2968	http://www.bioassayontology.org/bao#BAO_0000063	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000382	voltage clamp	microelectrode measurement	subClassOf
2969	http://www.bioassayontology.org/bao#BAO_0000069	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0000057	resonant waveguide grating	optical based	subClassOf
2986	http://www.bioassayontology.org/bao#BAO_0002452	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002429	labeling method	assay supporting method	subClassOf
2987	http://www.bioassayontology.org/bao#BAO_0002453	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002452	colorimetric labeling method	labeling method	subClassOf
2988	http://www.bioassayontology.org/bao#BAO_0002451	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002445	chromosome mapping	genotyping method	subClassOf
2989	http://www.bioassayontology.org/bao#BAO_0002456	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.bioassayontology.org/bao#BAO_0002455	MTS reduction assay	colorimetric cell staining method	subClassOf
