	subject_id	predicate_id	object_id	subject	object	predicate
20038	http://purl.obolibrary.org/obo/NCIT_C97949	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C1967	Henatinib Maleate	Tyrosine Kinase Inhibitor	subClassOf
20039	http://purl.obolibrary.org/obo/NCIT_C97949	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129825	Henatinib Maleate	Antineoplastic Enzyme Inhibitor	subClassOf
20047	http://purl.obolibrary.org/obo/NCIT_C15345	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15334	Ureterostomy	Urologic Surgical Procedure	subClassOf
20048	http://purl.obolibrary.org/obo/NCIT_C15345	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15290	Ureterostomy	Ostomy	subClassOf
20049	http://www.ebi.ac.uk/efo/EFO_0004292	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15416	vaccination	Active Immunization	subClassOf
20051	http://purl.obolibrary.org/obo/NCIT_C15341	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15454	Tracheotomy	Head and Neck Surgery	subClassOf
20052	http://purl.obolibrary.org/obo/NCIT_C15341	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15290	Tracheotomy	Ostomy	subClassOf
20053	http://purl.obolibrary.org/obo/OBI_0000105	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C201922	transplantation	Surgical Implantation	subClassOf
20055	http://purl.obolibrary.org/obo/NCIT_C15343	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15307	Transurethral Prostatic Resection	Prostatectomy	subClassOf
20056	http://purl.obolibrary.org/obo/NCIT_C15343	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15705	Transurethral Prostatic Resection	Transurethral Resection	subClassOf
20057	http://purl.obolibrary.org/obo/NCIT_C15348	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C37932	Vasectomy	Contraception	subClassOf
20058	http://purl.obolibrary.org/obo/NCIT_C15348	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15333	Vasectomy	Urogenital Surgical Procedure	subClassOf
20070	http://purl.obolibrary.org/obo/NCIT_C120209	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C192741	FLT3/CDK4/6 Inhibitor FLX925	Cyclin-Dependent Kinase 4 Inhibitor	subClassOf
20071	http://purl.obolibrary.org/obo/NCIT_C120209	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C124800	FLT3/CDK4/6 Inhibitor FLX925	FLT3 Inhibitor	subClassOf
20072	http://purl.obolibrary.org/obo/NCIT_C120209	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C192742	FLT3/CDK4/6 Inhibitor FLX925	Cyclin-Dependent Kinase 6 Inhibitor	subClassOf
20075	http://purl.obolibrary.org/obo/NCIT_C113649	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C2554	TLR4 Agonist G100	Vaccine Adjuvant	subClassOf
20076	http://purl.obolibrary.org/obo/NCIT_C113649	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C177174	TLR4 Agonist G100	Toll-like Receptor Agonist	subClassOf
20087	http://purl.obolibrary.org/obo/NCIT_C171421	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173925	Have Trouble Falling Asleep or Staying Asleep	Sleep Question	subClassOf
20088	http://purl.obolibrary.org/obo/NCIT_C171421	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173597	Have Trouble Falling Asleep or Staying Asleep	Thinking Question	subClassOf
20089	http://purl.obolibrary.org/obo/NCIT_C171421	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173398	Have Trouble Falling Asleep or Staying Asleep	Have Trouble or Difficulty Question	subClassOf
20093	http://purl.obolibrary.org/obo/NCIT_C147940	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C63474	Outreach	Behavioral, Psychological or Informational Intervention	subClassOf
20094	http://purl.obolibrary.org/obo/NCIT_C147940	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C16664	Outreach	Health Education	subClassOf
20098	http://purl.obolibrary.org/obo/NCIT_C152590	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C740	Thiopropazate	Phenothiazine	subClassOf
20099	http://purl.obolibrary.org/obo/NCIT_C152590	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C29710	Thiopropazate	Antipsychotic Agent	subClassOf
20105	http://purl.obolibrary.org/obo/NCIT_C29044	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C281	Famciclovir	Antiviral Agent	subClassOf
20106	http://purl.obolibrary.org/obo/NCIT_C29044	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C29575	Famciclovir	DNA Polymerase Inhibitor	subClassOf
20124	http://purl.obolibrary.org/obo/NCIT_C128510	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C192109	Do Not Prescribe Refills	Medical Product Dispensation- or Prescription-Related Activity	subClassOf
20125	http://purl.obolibrary.org/obo/NCIT_C128510	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C128494	Do Not Prescribe Refills	Risk Evaluation and Mitigation Strategies Requirement	subClassOf
20126	http://purl.obolibrary.org/obo/NCIT_C70792	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129822	Ramucirumab	Antineoplastic Antibody	subClassOf
20127	http://purl.obolibrary.org/obo/NCIT_C70792	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C93170	Ramucirumab	Anti-VEGFR Monoclonal Antibody	subClassOf
20133	http://purl.obolibrary.org/obo/NCIT_C174140	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C124946	Latikafusp	PD1 Inhibitor	subClassOf
20134	http://purl.obolibrary.org/obo/NCIT_C174140	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129820	Latikafusp	Antineoplastic Immunomodulating Agent	subClassOf
20137	http://purl.obolibrary.org/obo/NCIT_C178253	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C28681	Autologous Gamma Delta T-cell Receptor-expressing T-cells TEG002	Therapeutic Autologous Lymphocytes	subClassOf
20138	http://purl.obolibrary.org/obo/NCIT_C178253	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129826	Autologous Gamma Delta T-cell Receptor-expressing T-cells TEG002	Antineoplastic Immune Cell	subClassOf
20141	http://purl.obolibrary.org/obo/NCIT_C184451	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C184329	Dietary Beta Carotene Measurement	Dietary Vitamin Measurement	subClassOf
20142	http://purl.obolibrary.org/obo/NCIT_C184451	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C100472	Dietary Beta Carotene Measurement	Beta Carotene Measurement	subClassOf
20149	http://purl.obolibrary.org/obo/NCIT_C199711	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C199709	Skin-Homing Cytotoxic Memory T-Lymphocyte to Cytotoxic Memory T-Lymphocyte Ratio Measurement	Skin-Homing Cytotoxic Memory T-Lymphocyte Count	subClassOf
20150	http://purl.obolibrary.org/obo/NCIT_C199711	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C67208	Skin-Homing Cytotoxic Memory T-Lymphocyte to Cytotoxic Memory T-Lymphocyte Ratio Measurement	Blood Cell Count Ratio Measurement	subClassOf
20153	http://purl.obolibrary.org/obo/NCIT_C125185	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C28681	Anti-CD3/Anti-EGFR-bispecific Monoclonal Antibody-armed Activated Autologous T-lymphocytes	Therapeutic Autologous Lymphocytes	subClassOf
20154	http://purl.obolibrary.org/obo/NCIT_C125185	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129826	Anti-CD3/Anti-EGFR-bispecific Monoclonal Antibody-armed Activated Autologous T-lymphocytes	Antineoplastic Immune Cell	subClassOf
20162	http://purl.obolibrary.org/obo/NCIT_C186150	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C135409	Cryptococcus neoformans and/or gattii DNA Measurement	Deoxyribonucleic Acid Measurement	subClassOf
20163	http://purl.obolibrary.org/obo/NCIT_C186150	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49188	Cryptococcus neoformans and/or gattii DNA Measurement	Microbiology Test	subClassOf
20170	http://purl.obolibrary.org/obo/NCIT_C92432	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C81969	Chlamydia pneumoniae IgA Antibody Measurement	Immunoglobulin A Measurement	subClassOf
20171	http://purl.obolibrary.org/obo/NCIT_C92432	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C163748	Chlamydia pneumoniae IgA Antibody Measurement	Chlamydia pneumoniae Antibody Measurement	subClassOf
20172	http://purl.obolibrary.org/obo/NCIT_C92433	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C163748	Chlamydia pneumoniae IgM Antibody Measurement	Chlamydia pneumoniae Antibody Measurement	subClassOf
20173	http://purl.obolibrary.org/obo/NCIT_C92433	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C81972	Chlamydia pneumoniae IgM Antibody Measurement	Immunoglobulin M Measurement	subClassOf
20182	http://purl.obolibrary.org/obo/NCIT_C118738	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173597	Have Been Told that I Have Trouble Thinking Clearly	Thinking Question	subClassOf
20183	http://purl.obolibrary.org/obo/NCIT_C118738	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173398	Have Been Told that I Have Trouble Thinking Clearly	Have Trouble or Difficulty Question	subClassOf
20188	http://purl.obolibrary.org/obo/NCIT_C120316	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129822	Anti-EGFR Monoclonal Antibody GC1118	Antineoplastic Antibody	subClassOf
20189	http://purl.obolibrary.org/obo/NCIT_C120316	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C133878	Anti-EGFR Monoclonal Antibody GC1118	Anti-EGFR Monoclonal Antibody	subClassOf
20192	http://purl.obolibrary.org/obo/NCIT_C65374	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C67413	Dezocine	Opioid Receptor Agonist	subClassOf
20193	http://purl.obolibrary.org/obo/NCIT_C65374	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C1506	Dezocine	Opioid	subClassOf
20194	http://purl.obolibrary.org/obo/NCIT_C65376	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C47796	Dichlorphenamide	Cholinergic Agonist	subClassOf
20195	http://purl.obolibrary.org/obo/NCIT_C65376	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C29577	Dichlorphenamide	Carbonic Anhydrase Inhibitor	subClassOf
20197	http://purl.obolibrary.org/obo/NCIT_C125275	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173925	How Often Difficulty Sleeping	Sleep Question	subClassOf
20198	http://purl.obolibrary.org/obo/NCIT_C125275	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C118873	How Often Difficulty Sleeping	How Often	subClassOf
20199	http://purl.obolibrary.org/obo/NCIT_C125275	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173398	How Often Difficulty Sleeping	Have Trouble or Difficulty Question	subClassOf
20207	http://purl.obolibrary.org/obo/NCIT_C65913	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C461	Indocyanine Green	Dye	subClassOf
20208	http://purl.obolibrary.org/obo/NCIT_C65913	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C390	Indocyanine Green	Contrast Agent	subClassOf
20234	http://purl.obolibrary.org/obo/NCIT_C141050	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C176018	Autologous Anti-CD19 Chimeric Antigen Receptor T-cells C-CAR011	Anti-CD19 CAR T Cells Preparation	subClassOf
20235	http://purl.obolibrary.org/obo/NCIT_C141050	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C200766	Autologous Anti-CD19 Chimeric Antigen Receptor T-cells C-CAR011	Autologous CAR-T Cells	subClassOf
20236	http://purl.obolibrary.org/obo/NCIT_C200763	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C201173	Anti-CD22-CAR m971-BBz Lentiviral Vector-transduced Autologous T Lymphocytes CRG-022	Anti-CD22 CAR T Cells Preparation	subClassOf
20237	http://purl.obolibrary.org/obo/NCIT_C200763	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C200766	Anti-CD22-CAR m971-BBz Lentiviral Vector-transduced Autologous T Lymphocytes CRG-022	Autologous CAR-T Cells	subClassOf
20244	http://purl.obolibrary.org/obo/NCIT_C200543	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129822	Anti-B7H7 Monoclonal Antibody HBM1020	Antineoplastic Antibody	subClassOf
20245	http://purl.obolibrary.org/obo/NCIT_C200543	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C20401	Anti-B7H7 Monoclonal Antibody HBM1020	Monoclonal Antibody	subClassOf
20246	http://purl.obolibrary.org/obo/NCIT_C200543	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C143250	Anti-B7H7 Monoclonal Antibody HBM1020	Immune Checkpoint Inhibitor	subClassOf
20254	http://purl.obolibrary.org/obo/NCIT_C133877	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C20401	Anti-CD40 Monoclonal Antibody	Monoclonal Antibody	subClassOf
20255	http://purl.obolibrary.org/obo/NCIT_C133877	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C191767	Anti-CD40 Monoclonal Antibody	CD40 Agonist	subClassOf
20268	http://purl.obolibrary.org/obo/NCIT_C171067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C155926	Tuvusertib	ATR Inhibitor	subClassOf
20269	http://purl.obolibrary.org/obo/NCIT_C171067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129825	Tuvusertib	Antineoplastic Enzyme Inhibitor	subClassOf
20270	http://purl.obolibrary.org/obo/NCIT_C181108	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129823	Anti-BCMA Antibody-drug Conjugate	Antineoplastic Antibody-Drug Conjugate	subClassOf
20271	http://purl.obolibrary.org/obo/NCIT_C181108	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C181111	Anti-BCMA Antibody-drug Conjugate	BCMA-targeting Agent	subClassOf
20281	http://purl.obolibrary.org/obo/NCIT_C121665	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C1946	HDAC Inhibitor OBP-801	Histone Deacetylase Inhibitor	subClassOf
20282	http://purl.obolibrary.org/obo/NCIT_C121665	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129825	HDAC Inhibitor OBP-801	Antineoplastic Enzyme Inhibitor	subClassOf
20315	http://purl.obolibrary.org/obo/NCIT_C130091	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C130090	Timothy Grass Pollen IgG4 Measurement	Timothy Grass Pollen IgG Measurement	subClassOf
20316	http://purl.obolibrary.org/obo/NCIT_C130091	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C122130	Timothy Grass Pollen IgG4 Measurement	Immunoglobulin G Subclass 4 Measurement	subClassOf
20317	http://purl.obolibrary.org/obo/NCIT_C152742	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C2080	Tridolgosir	Cytoprotective Agent	subClassOf
20318	http://purl.obolibrary.org/obo/NCIT_C152742	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C2119	Tridolgosir	Golgi Alpha-Mannosidase II Inhibitor	subClassOf
20323	http://purl.obolibrary.org/obo/NCIT_C179231	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C1663	AMP KRAS Vaccine ELI-002	Antineoplastic Vaccine	subClassOf
20324	http://purl.obolibrary.org/obo/NCIT_C179231	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C1752	AMP KRAS Vaccine ELI-002	Peptide Vaccine	subClassOf
20342	http://purl.obolibrary.org/obo/NCIT_C158498	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C116446	Tomographic Optical Breast Imaging	Diffuse Optical Tomography	subClassOf
20343	http://purl.obolibrary.org/obo/NCIT_C158498	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C62683	Tomographic Optical Breast Imaging	Breast Imaging Study	subClassOf
20347	http://purl.obolibrary.org/obo/NCIT_C200272	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C201492	Autologous B7-H3/EGFR806/HER2/IL13-zetakine CAR-expressing CD4+/CD8+ T-cells SC-CAR4BRAIN	Anti-B7-H3 CAR T Cells Preparation	subClassOf
20348	http://purl.obolibrary.org/obo/NCIT_C200272	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C200766	Autologous B7-H3/EGFR806/HER2/IL13-zetakine CAR-expressing CD4+/CD8+ T-cells SC-CAR4BRAIN	Autologous CAR-T Cells	subClassOf
20369	http://purl.obolibrary.org/obo/NCIT_C161371	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C62662	Thrombin Antithrombin Complex Measurement	Coagulation Study	subClassOf
20370	http://purl.obolibrary.org/obo/NCIT_C161371	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C92745	Thrombin Antithrombin Complex Measurement	Blood Protein Measurement	subClassOf
20374	http://purl.obolibrary.org/obo/NCIT_C159611	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C16135	Intensity-Modulated Proton Therapy	Intensity-Modulated Radiation Therapy	subClassOf
20375	http://purl.obolibrary.org/obo/NCIT_C159611	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C66897	Intensity-Modulated Proton Therapy	Proton Beam Radiation Therapy	subClassOf
20379	http://purl.obolibrary.org/obo/NCIT_C174538	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C744	Aspirin/Dipyridamole	Phosphodiesterase Inhibitor	subClassOf
20380	http://purl.obolibrary.org/obo/NCIT_C174538	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C1323	Aspirin/Dipyridamole	Cyclooxygenase Inhibitor	subClassOf
20381	http://purl.obolibrary.org/obo/NCIT_C161798	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C172200	Brepocitinib	JAK Inhibitor	subClassOf
20382	http://purl.obolibrary.org/obo/NCIT_C161798	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C308	Brepocitinib	Immunotherapeutic Agent	subClassOf
20390	http://purl.obolibrary.org/obo/NCIT_C184339	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C75345	Androgenic Steroid Measurement	Steroid Measurement	subClassOf
20391	http://purl.obolibrary.org/obo/NCIT_C184339	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C74675	Androgenic Steroid Measurement	Drug Class Measurement	subClassOf
20404	http://purl.obolibrary.org/obo/NCIT_C159926	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C176022	Have Concerns About How You Look	Appearance Question	subClassOf
20405	http://purl.obolibrary.org/obo/NCIT_C159926	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173084	Have Concerns About How You Look	Concern Question	subClassOf
20407	http://purl.obolibrary.org/obo/NCIT_C176879	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C2152	PI3Kdelta/gamma Inhibitor ZX-101A	Phosphatidylinositide 3-Kinase Inhibitor	subClassOf
20408	http://purl.obolibrary.org/obo/NCIT_C176879	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129825	PI3Kdelta/gamma Inhibitor ZX-101A	Antineoplastic Enzyme Inhibitor	subClassOf
20422	http://purl.obolibrary.org/obo/NCIT_C130093	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C182150	Western Ragweed Pollen IgA Measurement	Allergen-induced Antibody Measurement	subClassOf
20423	http://purl.obolibrary.org/obo/NCIT_C130093	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C81969	Western Ragweed Pollen IgA Measurement	Immunoglobulin A Measurement	subClassOf
20427	http://purl.obolibrary.org/obo/NCIT_C175977	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C201173	Anti-CD20/Anti-CD22 CAR T-cells	Anti-CD22 CAR T Cells Preparation	subClassOf
20428	http://purl.obolibrary.org/obo/NCIT_C175977	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C201174	Anti-CD20/Anti-CD22 CAR T-cells	Anti-CD20 CAR T Cells Preparation	subClassOf
20437	http://purl.obolibrary.org/obo/NCIT_C51555	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15394	Lobectomy of Liver	Partial Hepatectomy	subClassOf
20438	http://purl.obolibrary.org/obo/NCIT_C51555	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15272	Lobectomy of Liver	Lobectomy	subClassOf
20444	http://purl.obolibrary.org/obo/NCIT_C146809	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C101293	454 Sequencing	Next Generation Sequencing	subClassOf
20445	http://purl.obolibrary.org/obo/NCIT_C146809	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C153598	454 Sequencing	DNA Sequencing	subClassOf
20449	http://purl.obolibrary.org/obo/NCIT_C159167	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C176021	Have Difficulty Doing Usual Household Chore or Activity Because of Caregiving Responsibilities	Activity Question	subClassOf
20450	http://purl.obolibrary.org/obo/NCIT_C159167	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173092	Have Difficulty Doing Usual Household Chore or Activity Because of Caregiving Responsibilities	Caregiver Responsibilities Question	subClassOf
20451	http://purl.obolibrary.org/obo/NCIT_C159167	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173398	Have Difficulty Doing Usual Household Chore or Activity Because of Caregiving Responsibilities	Have Trouble or Difficulty Question	subClassOf
20452	http://purl.obolibrary.org/obo/NCIT_C131161	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173704	How Satisfied with Sexual Relationship with Partner	Sex Question	subClassOf
20453	http://purl.obolibrary.org/obo/NCIT_C131161	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173792	How Satisfied with Sexual Relationship with Partner	Satisfaction Question	subClassOf
20456	http://www.ebi.ac.uk/efo/EFO_0009638	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C81303	spontaneous labor and birth	Vaginal Delivery	subClassOf
20469	http://purl.obolibrary.org/obo/NCIT_C103304	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173812	Feel Less Feminine Due to Disease or Treatment	Treatment Question	subClassOf
20470	http://purl.obolibrary.org/obo/NCIT_C103304	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173160	Feel Less Feminine Due to Disease or Treatment	Feelings Question	subClassOf
20480	http://purl.obolibrary.org/obo/NCIT_C179564	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C29701	Colloidal Bismuth Pectin Granules	Anti-ulcer Agent	subClassOf
20481	http://purl.obolibrary.org/obo/NCIT_C179564	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C2080	Colloidal Bismuth Pectin Granules	Cytoprotective Agent	subClassOf
20483	http://purl.obolibrary.org/obo/NCIT_C107236	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173924	Limited in Ability to do Work Because of Neck or Shoulder	Work Question	subClassOf
20484	http://purl.obolibrary.org/obo/NCIT_C107236	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173695	Limited in Ability to do Work Because of Neck or Shoulder	Limit or Limitation Question	subClassOf
