	subject_id	predicate_id	object_id	subject	object	predicate
10423	http://purl.obolibrary.org/obo/NCIT_C173635	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C17369	Neuroimaging	Imaging Technique	subClassOf
10425	http://purl.obolibrary.org/obo/NCIT_C147552	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91102	FACT-BMT Version 4 Questionnaire Question	Clinical or Research Assessment Question	subClassOf
10436	http://purl.obolibrary.org/obo/NCIT_C19037	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C16623	Somatic Cell Genetics	Genetic Technique	subClassOf
10457	http://purl.obolibrary.org/obo/NCIT_C68781	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25404	Sacrifice	Action	subClassOf
10458	http://purl.obolibrary.org/obo/NCIT_C68780	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25404	Purification	Action	subClassOf
10469	http://purl.obolibrary.org/obo/NCIT_C16680	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C74942	Histological Procedure	Anatomic Pathology Procedure	subClassOf
10470	http://purl.obolibrary.org/obo/MMO_0000496	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C16344	histology	Biological Sciences	subClassOf
10482	http://purl.obolibrary.org/obo/NCIT_C105585	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C47868	Glucose Measurement	Blood Chemistry Measurement	subClassOf
10547	http://purl.obolibrary.org/obo/NCIT_C16830	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obofoundry.org/obo/OBI_0400003	Medical Device	device	subClassOf
10582	http://purl.obolibrary.org/obo/NCIT_C181947	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25364	Assay Device Identifier	Identifier	subClassOf
10589	http://purl.obolibrary.org/obo/NCIT_C15219	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C16205	Health Care Delivery	Healthcare Activity	subClassOf
10590	http://purl.obolibrary.org/obo/NCIT_C15210	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C16120	Colon and Rectal Surgery	Abdominal Surgical Procedure	subClassOf
10591	http://purl.obolibrary.org/obo/NCIT_C15210	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C51652	Colon and Rectal Surgery	Intestine Resection	subClassOf
10592	http://purl.obolibrary.org/obo/NCIT_C15215	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C64982	Cryosurgery	Therapeutic Surgical Procedure	subClassOf
10593	http://purl.obolibrary.org/obo/NCIT_C15215	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C20985	Cryosurgery	Ablation Therapy	subClassOf
10594	http://purl.obolibrary.org/obo/NCIT_C15215	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49165	Cryosurgery	Surgical Procedure by Method	subClassOf
10595	http://purl.obolibrary.org/obo/NCIT_C15217	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15334	Cystectomy	Urologic Surgical Procedure	subClassOf
10596	http://purl.obolibrary.org/obo/NCIT_C15212	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.ebi.ac.uk/efo/EFO_0010063	Multimodality Therapy	Therapeutic Procedure	subClassOf
10599	http://purl.obolibrary.org/obo/NCIT_C15214	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15656	Craniotomy	Neurosurgical Procedure	subClassOf
10600	http://purl.obolibrary.org/obo/NCIT_C15214	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C126391	Craniotomy	Open Surgical Procedure	subClassOf
10601	http://purl.obolibrary.org/obo/NCIT_C15214	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15454	Craniotomy	Head and Neck Surgery	subClassOf
10602	http://purl.obolibrary.org/obo/NCIT_C15213	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15785	Community Health Service	Clinical Service	subClassOf
10603	http://purl.obolibrary.org/obo/NCIT_C15211	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15210	Colostomy	Colon and Rectal Surgery	subClassOf
10604	http://purl.obolibrary.org/obo/NCIT_C15216	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49165	Curettage Procedure	Surgical Procedure by Method	subClassOf
10620	http://purl.obolibrary.org/obo/NCIT_C154810	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C48938	Tumor Proportion Score	Cell Count	subClassOf
10632	http://purl.obolibrary.org/obo/NCIT_C746	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C1590	Picoline Compound	Antineoplastic Alkylating Agent	subClassOf
10637	http://purl.obolibrary.org/obo/NCIT_C43358	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25404	Design	Action	subClassOf
10665	http://purl.obolibrary.org/obo/NCIT_C185974	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C185904	Myeloid-Derived Suppressor Cell Subpopulation Count	Myeloid-Derived Suppressor Cell Count	subClassOf
10694	http://purl.obolibrary.org/obo/NCIT_C138986	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C20993	Nottingham Grade	Research or Clinical Assessment Tool	subClassOf
10695	http://purl.obolibrary.org/obo/NCIT_C137858	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91102	Eligibility for a Procedure	Clinical or Research Assessment Question	subClassOf
10701	http://purl.obolibrary.org/obo/NCIT_C126207	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173082	Climbing 50 Steps or 2 1/2 Floors	Climbing Steps or Stairs Question	subClassOf
10704	http://purl.obolibrary.org/obo/NCIT_C38060	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25305	Eye Examination	Medical Examination	subClassOf
10708	http://purl.obolibrary.org/obo/NCIT_C38061	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25404	Withdraw	Action	subClassOf
10713	http://purl.obolibrary.org/obo/NCIT_C38068	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C18020	Lavage	Diagnostic Procedure	subClassOf
10734	http://purl.obolibrary.org/obo/NCIT_C126834	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C126828	GAIA Obstetric Case Definitions	GAIA Level of Diagnostic Certainty	subClassOf
10742	http://purl.obolibrary.org/obo/NCIT_C15829	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15429	Outcomes and Health Services Research	Research Activity	subClassOf
10745	http://purl.obolibrary.org/obo/NCIT_C15820	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C63536	Nutritional Study	Study	subClassOf
10746	http://purl.obolibrary.org/obo/NCIT_C15824	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15820	Nutrition, Dietary Components	Nutritional Study	subClassOf
10748	http://purl.obolibrary.org/obo/NCIT_C48149	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C87053	Beta-Adrenergic Agonist	Adrenergic Agonist	subClassOf
10749	http://purl.obolibrary.org/obo/NCIT_C187459	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91102	Clinician-Administered PTSD Scale (Current) DSM-5 With DSM IV Scoring 2016 Version Clinical Classification Question 	Clinical or Research Assessment Question	subClassOf
10758	http://purl.obolibrary.org/obo/NCIT_C120632	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C64430	Cholesteryl Ester Transfer Protein Measurement	Protein or Enzyme Type Measurement	subClassOf
10764	http://purl.obolibrary.org/obo/NCIT_C173358	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91102	Frequency Question	Clinical or Research Assessment Question	subClassOf
10777	http://purl.obolibrary.org/obo/OBI_0002117	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C19645	whole genome sequencing assay	Large-Scale Sequencing	subClassOf
10778	http://purl.obolibrary.org/obo/OBI_0002117	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C153598	whole genome sequencing assay	DNA Sequencing	subClassOf
10799	http://purl.obolibrary.org/obo/NCIT_C172465	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C184328	Dietary Fruit Measurement	Dietary Component Measurement	subClassOf
10801	http://purl.obolibrary.org/obo/NCIT_C74944	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25294	Clinical Pathology Procedure	Laboratory Procedure	subClassOf
10802	http://purl.obolibrary.org/obo/NCIT_C74949	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49237	Lipid Measurement	Chemistry Test	subClassOf
10803	http://purl.obolibrary.org/obo/NCIT_C74948	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49237	Crystal Growth Measurement	Chemistry Test	subClassOf
10804	http://purl.obolibrary.org/obo/NCIT_C74946	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49237	Electrolyte Measurement	Chemistry Test	subClassOf
10809	http://purl.obolibrary.org/obo/NCIT_C74942	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25294	Anatomic Pathology Procedure	Laboratory Procedure	subClassOf
10853	http://purl.obolibrary.org/obo/NCIT_C158890	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C157106	Specify Other KRAS Codon Mutation	Specify Other	subClassOf
10854	http://purl.obolibrary.org/obo/NCIT_C158890	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C158845	Specify Other KRAS Codon Mutation	Specify Identified Mutation	subClassOf
10863	http://purl.obolibrary.org/obo/NCIT_C50304	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C50166	Temperature Sensor Device	Sensor Device	subClassOf
10905	http://purl.obolibrary.org/obo/NCIT_C52011	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C64982	Endocrine Surgical Procedure	Therapeutic Surgical Procedure	subClassOf
10906	http://purl.obolibrary.org/obo/NCIT_C52011	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49163	Endocrine Surgical Procedure	Surgical Procedure by Site or System	subClassOf
10907	http://purl.obolibrary.org/obo/NCIT_C52011	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15445	Endocrine Surgical Procedure	Hormone Therapy	subClassOf
10909	http://purl.obolibrary.org/obo/NCIT_C159913	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91126	Have Pain in Your Arm	Have Pain	subClassOf
10923	http://purl.obolibrary.org/obo/NCIT_C93275	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15609	Coloanal Anastomosis	Anastomosis	subClassOf
10927	http://purl.obolibrary.org/obo/NCIT_C127364	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91102	NCCN-FACT-FPSI 17 Version 2 Questionnaire Question	Clinical or Research Assessment Question	subClassOf
10951	http://purl.obolibrary.org/obo/NCIT_C260	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C258	Beta-Lactam Antibiotic	Antibiotic	subClassOf
10952	http://purl.obolibrary.org/obo/NCIT_C261	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C258	Macrolide Antibiotic	Antibiotic	subClassOf
10953	http://purl.obolibrary.org/obo/NCIT_C261	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C784	Macrolide Antibiotic	Protein Synthesis Inhibitor	subClassOf
10960	http://purl.obolibrary.org/obo/NCIT_C50199	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49755	Switch Device	Device Component or Accessory	subClassOf
10962	http://purl.obolibrary.org/obo/NCIT_C50190	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49755	Stent Device	Device Component or Accessory	subClassOf
10963	http://purl.obolibrary.org/obo/NCIT_C50190	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C17598	Stent Device	Prosthesis	subClassOf
10986	http://purl.obolibrary.org/obo/NCIT_C185926	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C181302	Memory Helper T-Lymphocyte Count	Helper T-Lymphocytes Count	subClassOf
10987	http://purl.obolibrary.org/obo/NCIT_C185926	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C185905	Memory Helper T-Lymphocyte Count	Memory T-Lymphocyte Count	subClassOf
10998	http://purl.obolibrary.org/obo/NCIT_C126240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C173049	Time Spent Bicycling	Bicycling Ability	subClassOf
10999	http://purl.obolibrary.org/obo/NCIT_C126240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C198122	Time Spent Bicycling	Time Question	subClassOf
11006	http://purl.obolibrary.org/obo/NCIT_C2180	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C547	Vasopressin Antagonist	Hormone Antagonist	subClassOf
11024	http://purl.obolibrary.org/obo/NCIT_C137849	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C51698	Biopsy of Nipple and Areola	Biopsy of Breast	subClassOf
11039	http://purl.obolibrary.org/obo/NCIT_C231	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C232	Amino Acid	Amino Acid, Peptide, or Protein	subClassOf
11051	http://purl.obolibrary.org/obo/NCIT_C147384	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C147376	Lambda Light Chain Measurement	Immunoglobulin Light Chain Measurement	subClassOf
11058	http://purl.obolibrary.org/obo/NCIT_C128674	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C126830	GAIA Small for Gestational Age Level of Diagnostic Certainty	GAIA Neonatal Case Definitions	subClassOf
11082	http://purl.obolibrary.org/obo/NCIT_C113392	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C113122	Whole Blood Collection Tube	Blood Collection Tube	subClassOf
11093	http://purl.obolibrary.org/obo/NCIT_C163999	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C163758	cKIT-targeting Agent	Targeted Therapy Agent	subClassOf
11097	http://purl.obolibrary.org/obo/NCIT_C25974	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C273	Tubulin Binding Agent	Antimitotic Agent	subClassOf
11113	http://purl.obolibrary.org/obo/NCIT_C185915	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C181186	Regulatory Cytotoxic T-Lymphocyte Count	Cytotoxic T-Lymphocyte Count	subClassOf
11114	http://purl.obolibrary.org/obo/NCIT_C185915	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C186013	Regulatory Cytotoxic T-Lymphocyte Count	Regulatory T-Lymphocyte Count	subClassOf
11150	http://purl.obolibrary.org/obo/NCIT_C131246	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C176020	Forget Things	Memory Question	subClassOf
11152	http://purl.obolibrary.org/obo/NCIT_C190945	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91102	Modified Van Assche Index Clinical Classification Question	Clinical or Research Assessment Question	subClassOf
11155	http://purl.obolibrary.org/obo/NCIT_C25704	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C19498	Text	Document	subClassOf
11168	http://purl.obolibrary.org/obo/NCIT_C91180	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C87836	Prefilled Syringe Dosage Form	Dosage Form by Physical Form	subClassOf
11200	http://purl.obolibrary.org/obo/NCIT_C127941	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C126851	GAIA Preterm Labor Levels of Diagnostic Certainty	GAIA Pathways to Preterm Birth Level of Diagnostic Certainty	subClassOf
11227	http://purl.obolibrary.org/obo/NCIT_C74589	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://www.ebi.ac.uk/efo/EFO_0009629	Protocol Event	event	subClassOf
11230	http://purl.obolibrary.org/obo/NCIT_C116439	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C116438	Partial Breast Irradiation	Breast Irradiation	subClassOf
11266	http://purl.obolibrary.org/obo/NCIT_C114791	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49131	Basement Membrane Coverage Measurement	Histologic Test	subClassOf
11303	http://purl.obolibrary.org/obo/NCIT_C92811	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C89340	Hysterotomy	Obstetric Procedure	subClassOf
11306	http://purl.obolibrary.org/obo/NCIT_C92814	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C89340	Induction of Labor	Obstetric Procedure	subClassOf
11316	http://purl.obolibrary.org/obo/NCIT_C165183	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C165184	Laparoscopic Radical Prostatectomy with Robotics	Laparoscopic Radical Prostatectomy	subClassOf
11317	http://purl.obolibrary.org/obo/NCIT_C165183	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C116509	Laparoscopic Radical Prostatectomy with Robotics	Robot-Assisted Laparoscopic Surgery	subClassOf
11319	http://purl.obolibrary.org/obo/NCIT_C156800	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C16124	Prior Treatment of Current Cancer	Prior Therapy	subClassOf
11321	http://purl.obolibrary.org/obo/NCIT_C18742	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C18020	Diagnostic or Prognostic Test	Diagnostic Procedure	subClassOf
11332	http://purl.obolibrary.org/obo/NCIT_C181398	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C182150	Allergen-induced IgE Antibody Measurement	Allergen-induced Antibody Measurement	subClassOf
11333	http://purl.obolibrary.org/obo/NCIT_C181398	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C81970	Allergen-induced IgE Antibody Measurement	Immunoglobulin E Measurement	subClassOf
11340	http://purl.obolibrary.org/obo/NCIT_C190943	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C91102	Harvey-Bradshaw Index Clinical Classification Question	Clinical or Research Assessment Question	subClassOf
11367	http://purl.obolibrary.org/obo/NCIT_C113694	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C121007	Child-Pugh Class C	Child-Pugh Clinical Classification	subClassOf
11374	http://purl.obolibrary.org/obo/NCIT_C96040	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129822	Anti-OX40 Monoclonal Antibody	Antineoplastic Antibody	subClassOf
11375	http://purl.obolibrary.org/obo/NCIT_C96040	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C20401	Anti-OX40 Monoclonal Antibody	Monoclonal Antibody	subClassOf
11376	http://purl.obolibrary.org/obo/NCIT_C96040	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C141144	Anti-OX40 Monoclonal Antibody	Immune Checkpoint Modulator	subClassOf
11377	http://purl.obolibrary.org/obo/NCIT_C103815	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C67208	CD4 Cell to Lymphocyte Ratio Measurement	Blood Cell Count Ratio Measurement	subClassOf
11403	http://purl.obolibrary.org/obo/NCIT_C54179	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C18004	Ann Arbor Lymphoma Staging System	Staging System	subClassOf
11419	http://purl.obolibrary.org/obo/NCIT_C198859	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C198634	Anti-CD19 Antibody-drug Conjugate	CD19-targeting Agent	subClassOf
11420	http://purl.obolibrary.org/obo/NCIT_C198859	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C129823	Anti-CD19 Antibody-drug Conjugate	Antineoplastic Antibody-Drug Conjugate	subClassOf
11445	http://purl.obolibrary.org/obo/NCIT_C171457	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C70909	Non-Invasive Mechanical Ventilation	Mechanical Ventilation	subClassOf
11452	http://purl.obolibrary.org/obo/NCIT_C17094	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C19581	Restriction Enzyme Mapping	Restriction Enzyme Analysis	subClassOf
11455	http://purl.obolibrary.org/obo/NCIT_C19590	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C19235	Whole Genome Amplification	Molecular Genetic Technique	subClassOf
11464	http://purl.obolibrary.org/obo/NCIT_C64969	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C64958	Therapeutic Thoracoscopy	Therapeutic Endoscopic Procedure	subClassOf
11465	http://purl.obolibrary.org/obo/NCIT_C64969	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C17196	Therapeutic Thoracoscopy	Thoracoscopy	subClassOf
11470	http://purl.obolibrary.org/obo/NCIT_C199675	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C163758	ROR1-targeting Agent	Targeted Therapy Agent	subClassOf
11529	http://purl.obolibrary.org/obo/NCIT_C70818	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C42698	Concept Unique Identifier	Terminology Entity	subClassOf
11530	http://purl.obolibrary.org/obo/NCIT_C70818	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C70663	Concept Unique Identifier	Unique Identifier	subClassOf
11531	http://purl.obolibrary.org/obo/NCIT_C70817	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C42651	Study Protocol	Protocol	subClassOf
11533	http://purl.obolibrary.org/obo/NCIT_C70819	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C15206	Clinical Study by Targeted Disease or Condition	Clinical Study	subClassOf
11534	http://purl.obolibrary.org/obo/NCIT_C70815	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001879	Buffer	reagent	subClassOf
11544	http://purl.obolibrary.org/obo/NCIT_C96095	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C25364	Product Identifier	Identifier	subClassOf
11576	http://purl.obolibrary.org/obo/NCIT_C184355	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C184347	Follicular B-Lymphocyte Count	Mature B-Lymphocyte Count	subClassOf
11580	http://purl.obolibrary.org/obo/NCIT_C158846	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C158954	Specify Mutation Analysis Method	Specify Molecular Abnormality Analysis Method	subClassOf
11587	http://purl.obolibrary.org/obo/NCIT_C179758	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C154812	Enterobacter Measurement	Gram Negative Bacteria Measurement	subClassOf
11643	http://purl.obolibrary.org/obo/NCIT_C74779	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C74764	Epithelial-Cast Measurement	Cellular Cast Measurement	subClassOf
11656	http://purl.obolibrary.org/obo/NCIT_C172538	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C154812	Escherichia coli Measurement	Gram Negative Bacteria Measurement	subClassOf
11666	http://purl.obolibrary.org/obo/NCIT_C164500	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C45561	Dimension Three Label	Label	subClassOf
11686	http://purl.obolibrary.org/obo/NCIT_C185911	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C181186	Central Memory Cytotoxic T-Lymphocyte Count	Cytotoxic T-Lymphocyte Count	subClassOf
11687	http://purl.obolibrary.org/obo/NCIT_C185911	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C186268	Central Memory Cytotoxic T-Lymphocyte Count	Central Memory T-Lymphocyte Count	subClassOf
11690	http://purl.obolibrary.org/obo/NCIT_C50052	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C49755	Gauge or Meter Device	Device Component or Accessory	subClassOf
11693	http://purl.obolibrary.org/obo/NCIT_C50051	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/NCIT_C50047	Random Access Memory Device	Memory Device	subClassOf
