	subject_id	predicate_id	object_id	subject	object	predicate
2103	http://purl.obolibrary.org/obo/CHMO_0002087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000999	thermophoresis	separation method	subClassOf
2105	http://purl.obolibrary.org/obo/CHMO_0002642	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	dilatometry	assay	subClassOf
2106	http://purl.obolibrary.org/obo/CHMO_0002640	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000872	thermal desorption-gas chromatography mass spectrometry	gas chromatography-inductively coupled plasma mass spectrometry	subClassOf
2109	http://purl.obolibrary.org/obo/CHMO_0002539	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000872	low-temperature gas chromatography-inductively coupled plasma mass spectrometry	gas chromatography-inductively coupled plasma mass spectrometry	subClassOf
2110	http://purl.obolibrary.org/obo/CHMO_0002535	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001211	Karl–Fischer titration	titration	subClassOf
2111	http://purl.obolibrary.org/obo/CHMO_0002536	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001211	volumetric titration	titration	subClassOf
2115	http://purl.obolibrary.org/obo/CHMO_0002538	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000872	parallel ICP-MS and EI-MS detection after GC separation	gas chromatography-inductively coupled plasma mass spectrometry	subClassOf
2126	http://purl.obolibrary.org/obo/MMO_0000075	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000443	enzyme linked immunosorbent assay	analyte assay	subClassOf
2132	http://purl.obolibrary.org/obo/CHMO_0001815	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001077	electrochemical quartz crystal microbalance	quartz crystal microbalance	subClassOf
2138	http://purl.obolibrary.org/obo/CHMO_0001184	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000287	gas-phase electrophoretic mobility molecular analysis	electrophoresis	subClassOf
2140	http://purl.obolibrary.org/obo/MMO_0000845	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000468	affinity chromatography	column chromatography	subClassOf
2142	http://purl.obolibrary.org/obo/MMO_0000468	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000288	column chromatography	chromatography	subClassOf
2143	http://purl.obolibrary.org/obo/CHMO_0001005	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000288	planar chromatography	chromatography	subClassOf
2146	http://purl.obolibrary.org/obo/MMO_0000394	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002318	high-performance liquid chromatography	liquid–solid chromatography	subClassOf
2147	http://purl.obolibrary.org/obo/CHMO_0001004	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000468	liquid chromatography	column chromatography	subClassOf
2148	http://purl.obolibrary.org/obo/MMO_0000288	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000999	chromatography	separation method	subClassOf
2149	http://purl.obolibrary.org/obo/MMO_0000289	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001005	thin layer chromatography	planar chromatography	subClassOf
2150	http://purl.obolibrary.org/obo/CHMO_0000060	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001257	fluorescence detection	photoluminescence detection	subClassOf
2151	http://purl.obolibrary.org/obo/CHMO_0000064	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000062	fluorescence resonance energy transfer	Forster resonance energy transfer	subClassOf
2152	http://purl.obolibrary.org/obo/CHMO_0000069	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000068	field-emission electron microscopy	electron microscopy	subClassOf
2154	http://purl.obolibrary.org/obo/CHMO_0000063	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000062	bioluminescence resonance energy transfer	Forster resonance energy transfer	subClassOf
2156	http://purl.obolibrary.org/obo/CHMO_0000067	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000185	microscopy	imaging assay	subClassOf
2157	http://purl.obolibrary.org/obo/CHMO_0000065	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000060	fluorescence recovery after photobleaching	fluorescence detection	subClassOf
2159	http://purl.obolibrary.org/obo/OBI_0000070	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000011	assay	planned process	subClassOf
2177	http://purl.obolibrary.org/obo/CHMO_0002211	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000158	wide-angle powder X-ray diffraction	powder X-ray diffraction	subClassOf
2178	http://purl.obolibrary.org/obo/CHMO_0002211	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002209	wide-angle powder X-ray diffraction	wide-angle X-ray diffraction	subClassOf
2183	http://purl.obolibrary.org/obo/CHMO_0002217	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002231	sample sublimation	purification	subClassOf
2184	http://purl.obolibrary.org/obo/CHMO_0000750	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000736	capillary liquid chromatography-inductively coupled plasma mass spectrometry	inductively coupled plasma mass spectrometry	subClassOf
2185	http://purl.obolibrary.org/obo/CHMO_0000753	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000535	liquid chromatography-ion trap mass spectrometry	liquid chromatography-mass spectrometry	subClassOf
2186	http://purl.obolibrary.org/obo/CHMO_0000753	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000500	liquid chromatography-ion trap mass spectrometry	ion trap mass spectrometry	subClassOf
2188	http://purl.obolibrary.org/obo/CHMO_0000754	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000753	nanoflow liquid chromatography chip enabled ion trap mass spectrometry	liquid chromatography-ion trap mass spectrometry	subClassOf
2189	http://purl.obolibrary.org/obo/CHMO_0000752	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000751	nanoflow liquid chromatography-electrospray ionisation mass spectrometry	liquid chromatography-electrospray ionisation mass spectrometry	subClassOf
2190	http://purl.obolibrary.org/obo/CHMO_0000757	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000536	atmospheric pressure glow discharge tandem mass spectrometry	gas chromatography-mass spectrometry	subClassOf
2192	http://purl.obolibrary.org/obo/CHMO_0000751	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000535	liquid chromatography-electrospray ionisation mass spectrometry	liquid chromatography-mass spectrometry	subClassOf
2193	http://purl.obolibrary.org/obo/CHMO_0000751	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000482	liquid chromatography-electrospray ionisation mass spectrometry	electrospray ionisation mass spectrometry	subClassOf
2194	http://purl.obolibrary.org/obo/CHMO_0000756	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000537	atmospheric pressure glow discharge mass spectrometry	glow-discharge mass spectrometry	subClassOf
2205	http://purl.obolibrary.org/obo/CHMO_0002724	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000156	isomorphous replacement	X-ray diffraction	subClassOf
2216	http://purl.obolibrary.org/obo/CHMO_0000140	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	reciprocal-space method	assay	subClassOf
2226	http://purl.obolibrary.org/obo/CHMO_0002678	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002535	Karl-Fischer coulometric titration	Karl–Fischer titration	subClassOf
2253	http://purl.obolibrary.org/obo/CHMO_0000480	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	electron ionisation mass spectrometry	mass spectrometry	subClassOf
2255	http://purl.obolibrary.org/obo/CHMO_0000482	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000534	electrospray ionisation mass spectrometry	mass spectrometry	subClassOf
2260	http://purl.obolibrary.org/obo/CHMO_0000489	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000751	high-performance liquid chromatography-nanoelectrospray ionisation mass spectrometry	liquid chromatography-electrospray ionisation mass spectrometry	subClassOf
2261	http://purl.obolibrary.org/obo/CHMO_0000489	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000488	high-performance liquid chromatography-nanoelectrospray ionisation mass spectrometry	nanoelectrospray ionisation mass spectrometry	subClassOf
2262	http://purl.obolibrary.org/obo/CHMO_0000489	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000537	high-performance liquid chromatography-nanoelectrospray ionisation mass spectrometry	high-performance liquid chromatography-mass spectrometry	subClassOf
2277	http://purl.obolibrary.org/obo/CHMO_0002928	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000681	temperature-programmed surface reaction spectroscopy	thermal analysis	subClassOf
2278	http://purl.obolibrary.org/obo/CHMO_0002928	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000228	temperature-programmed surface reaction spectroscopy	spectroscopy	subClassOf
2279	http://purl.obolibrary.org/obo/CHMO_0002923	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000678	high-performance anion-exchange chromatography	anion-exchange chromatography	subClassOf
2280	http://purl.obolibrary.org/obo/CHMO_0002923	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000394	high-performance anion-exchange chromatography	high-performance liquid chromatography	subClassOf
2282	http://purl.obolibrary.org/obo/CHMO_0002924	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000288	graphitized carbon liquid chromatography	chromatography	subClassOf
2285	http://purl.obolibrary.org/obo/CHMO_0000613	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000709	pulsed nuclear magnetic resonance spectroscopy	nuclear magnetic resonance spectroscopy	subClassOf
2300	http://purl.obolibrary.org/obo/CHMO_0001742	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000060	liquid chromatography-fluorescence detection	fluorescence detection	subClassOf
2318	http://purl.obolibrary.org/obo/CHMO_0000890	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000595	proton-decoupled 13C nuclear magnetic resonance spectroscopy	13C nuclear magnetic resonance spectroscopy	subClassOf
2319	http://purl.obolibrary.org/obo/CHMO_0000890	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000888	proton-decoupled 13C nuclear magnetic resonance spectroscopy	proton-decoupled nuclear magnetic resonance spectroscopy	subClassOf
2333	http://purl.obolibrary.org/obo/OBI_0000185	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	imaging assay	assay	subClassOf
2334	http://purl.obolibrary.org/obo/CHMO_0002651	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000636	thermogravimetry-differential thermal analysis	Fourier transform infrared spectroscopy	subClassOf
2335	http://purl.obolibrary.org/obo/CHMO_0002651	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000690	thermogravimetry-differential thermal analysis	thermogravimetry	subClassOf
2336	http://purl.obolibrary.org/obo/CHMO_0002650	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000520	positive ion matrix-assisted laser desorption–ionisation time-of-flight mass spectrometry	matrix-assisted laser desorption-ionisation time-of-flight mass spectrometry	subClassOf
2337	http://purl.obolibrary.org/obo/CHMO_0002650	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000518	positive ion matrix-assisted laser desorption–ionisation time-of-flight mass spectrometry	positive ion laser desorption mass spectrometry	subClassOf
2345	http://purl.obolibrary.org/obo/CHMO_0001240	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000287	differential scanning fluorescence spectroscopy	fluorescence spectroscopy	subClassOf
2350	http://purl.obolibrary.org/obo/CHMO_0001247	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	charge transport measurement method	assay	subClassOf
2361	http://purl.obolibrary.org/obo/CHMO_0001528	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	dissection	material processing	subClassOf
2362	http://purl.obolibrary.org/obo/CHMO_0001520	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001500	thermolysis	thermal decomposition	subClassOf
2365	http://purl.obolibrary.org/obo/CHMO_0001522	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	dialysis	material processing	subClassOf
2366	http://purl.obolibrary.org/obo/CHMO_0001524	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001522	micro-dialysis	dialysis	subClassOf
2367	http://purl.obolibrary.org/obo/CHMO_0001521	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001500	flash vacuum thermolysis	thermal decomposition	subClassOf
2368	http://purl.obolibrary.org/obo/CHMO_0001529	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001528	micro-dissection	dissection	subClassOf
2369	http://purl.obolibrary.org/obo/CHMO_0001523	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001522	electrodialysis	dialysis	subClassOf
2373	http://purl.obolibrary.org/obo/CHMO_0002239	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002838	carbon nanotube synthesis method	nanostructure synthesis	subClassOf
2374	http://purl.obolibrary.org/obo/CHMO_0002239	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	carbon nanotube synthesis method	material processing	subClassOf
2377	http://purl.obolibrary.org/obo/CHMO_0002231	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000999	purification	separation method	subClassOf
2378	http://purl.obolibrary.org/obo/CHMO_0002235	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000730	abberration-corrected high-angular annular dark-field scanning transmission electron microscopy	high-angular annular dark-field scanning transmission electron microscopy	subClassOf
2379	http://purl.obolibrary.org/obo/CHMO_0002235	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002613	abberration-corrected high-angular annular dark-field scanning transmission electron microscopy	aberration-corrected transmission electron microscopy	subClassOf
2381	http://purl.obolibrary.org/obo/CHMO_0002629	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002837	Brust method	nanoparticle synthesis	subClassOf
2385	http://purl.obolibrary.org/obo/CHMO_0002831	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000011	material acquisition	planned process	subClassOf
2387	http://purl.obolibrary.org/obo/CHMO_0002834	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	polymerisation propagation rate coefficient determination	assay	subClassOf
2392	http://purl.obolibrary.org/obo/CHMO_0002837	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002838	nanoparticle synthesis	nanostructure synthesis	subClassOf
2393	http://purl.obolibrary.org/obo/CHMO_0002837	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	nanoparticle synthesis	material processing	subClassOf
2395	http://purl.obolibrary.org/obo/CHMO_0001277	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000543	reversed-phase high-performance liquid chromatography-inductively coupled plasma mass spectrometry	high performance liquid chromatography-inductively coupled plasma mass spectrometry	subClassOf
2396	http://purl.obolibrary.org/obo/CHMO_0001279	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000394	nanoflow high-performance liquid chromatography	high-performance liquid chromatography	subClassOf
2397	http://purl.obolibrary.org/obo/CHMO_0001276	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000288	size-exclusion chromatography-high performance liquid chromatography	chromatography	subClassOf
2400	http://purl.obolibrary.org/obo/CHMO_0001278	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000394	capillary high-performance liquid chromatography	high-performance liquid chromatography	subClassOf
2401	http://purl.obolibrary.org/obo/CHMO_0000826	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000595	13C magic angle spinning nuclear magnetic resonance spectroscopy	13C nuclear magnetic resonance spectroscopy	subClassOf
2402	http://purl.obolibrary.org/obo/CHMO_0000826	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000615	13C magic angle spinning nuclear magnetic resonance spectroscopy	magic angle spinning nuclear magnetic resonance spectroscopy	subClassOf
2403	http://purl.obolibrary.org/obo/CHMO_0000826	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001080	13C magic angle spinning nuclear magnetic resonance spectroscopy	13C solid-state nuclear magnetic resonance spectroscopy	subClassOf
2417	http://purl.obolibrary.org/obo/CHMO_0001077	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000968	quartz crystal microbalance	device	subClassOf
2422	http://purl.obolibrary.org/obo/CHMO_0001074	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000067	time-lapse microscopy	microscopy	subClassOf
2425	http://purl.obolibrary.org/obo/CHMO_0001079	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000614	15N solid-state nuclear magnetic resonance spectroscopy	solid-state nuclear magnetic resonance spectroscopy	subClassOf
2426	http://purl.obolibrary.org/obo/CHMO_0001079	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000567	15N solid-state nuclear magnetic resonance spectroscopy	15N nuclear magnetic resonance spectroscopy	subClassOf
2433	http://purl.obolibrary.org/obo/CHMO_0000089	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000088	confocal laser scanning microscopy	fluorescence laser scanning microscopy	subClassOf
2434	http://purl.obolibrary.org/obo/CHMO_0000089	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000088	confocal fluorescence microscopy assay	fluorescence laser scanning microscopy	subClassOf
2437	http://purl.obolibrary.org/obo/CHMO_0000081	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000080	cryogenic transmission electron microscopy	transmission electron microscopy	subClassOf
2438	http://purl.obolibrary.org/obo/CHMO_0000081	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002413	cryogenic transmission electron microscopy	cryogenic electron microscopy	subClassOf
2439	http://purl.obolibrary.org/obo/CHMO_0000088	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000087	fluorescence laser scanning microscopy	fluorescence microscopy	subClassOf
2440	http://purl.obolibrary.org/obo/CHMO_0000088	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000087	fluorescence laser scanning microscopy	fluorescence microscopy assay	subClassOf
2443	http://purl.obolibrary.org/obo/CHMO_0000087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000067	fluorescence microscopy	microscopy	subClassOf
2444	http://purl.obolibrary.org/obo/CHMO_0000087	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000067	fluorescence microscopy assay	microscopy	subClassOf
2527	http://purl.obolibrary.org/obo/CHMO_0002324	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002016	density-gradient ultracentrifugation	ultracentrifugation	subClassOf
2528	http://purl.obolibrary.org/obo/CHMO_0002324	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002017	density-gradient ultracentrifugation	density-gradient centrifugation	subClassOf
2529	http://purl.obolibrary.org/obo/CHMO_0002322	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002239	laser vaporisation method	carbon nanotube synthesis method	subClassOf
2531	http://purl.obolibrary.org/obo/CHMO_0002320	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002239	chemical vapor deposition synthesis of carbon nanotubes	carbon nanotube synthesis method	subClassOf
2532	http://purl.obolibrary.org/obo/CHMO_0002329	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000068	high-resolution electron microscopy	electron microscopy	subClassOf
2533	http://purl.obolibrary.org/obo/CHMO_0002321	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002239	high-pressure carbon monoxide method	carbon nanotube synthesis method	subClassOf
2535	http://purl.obolibrary.org/obo/CHMO_0002327	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0002239	gas-phase plasma hydrocarbonation	carbon nanotube synthesis method	subClassOf
2536	http://purl.obolibrary.org/obo/CHMO_0001692	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000682	individual protein immunoprecipitation	immunoprecipitation	subClassOf
2537	http://purl.obolibrary.org/obo/CHMO_0001696	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001688	postprecipitation	precipitation	subClassOf
2540	http://purl.obolibrary.org/obo/CHMO_0001695	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000682	ribonucleic acid immunoprecipitation	immunoprecipitation	subClassOf
2541	http://purl.obolibrary.org/obo/MMO_0000680	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000682	chromatin immunoprecipitation	immunoprecipitation	subClassOf
2542	http://purl.obolibrary.org/obo/MMO_0000682	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001688	immunoprecipitation	precipitation	subClassOf
2543	http://purl.obolibrary.org/obo/CHMO_0001690	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001688	co-precipitation	precipitation	subClassOf
2544	http://purl.obolibrary.org/obo/CHMO_0001693	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000682	protein complex immunoprecipitation	immunoprecipitation	subClassOf
2545	http://purl.obolibrary.org/obo/CHMO_0001697	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001688	reprecipitation	precipitation	subClassOf
2548	http://purl.obolibrary.org/obo/CHMO_0001578	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001577	coextraction	extraction	subClassOf
2551	http://purl.obolibrary.org/obo/CHMO_0001579	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001577	headspace extraction	extraction	subClassOf
2553	http://purl.obolibrary.org/obo/CHMO_0001577	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	extraction	material processing	subClassOf
2555	http://purl.obolibrary.org/obo/CHMO_0002405	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001522	competition dialysis	dialysis	subClassOf
2560	http://purl.obolibrary.org/obo/CHMO_0002401	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000288	normal-phase chromatography	chromatography	subClassOf
2561	http://purl.obolibrary.org/obo/CHMO_0002406	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000060	fluorescence quenching method	fluorescence detection	subClassOf
2563	http://purl.obolibrary.org/obo/CHMO_0002403	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000288	partition chromatography	chromatography	subClassOf
2585	http://purl.obolibrary.org/obo/CHMO_0002368	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001602	static liquid-phase micro-extraction	liquid-phase micro-extraction	subClassOf
2586	http://purl.obolibrary.org/obo/CHMO_0002367	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001602	liquid-liquid-liquid micro-extraction	liquid-phase micro-extraction	subClassOf
2587	http://purl.obolibrary.org/obo/CHMO_0002364	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001602	hollow fibre liquid-phase micro-extraction	liquid-phase micro-extraction	subClassOf
2588	http://purl.obolibrary.org/obo/CHMO_0002366	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001602	continuous-flow liquid-phase micro-extraction	liquid-phase micro-extraction	subClassOf
2591	http://purl.obolibrary.org/obo/CHMO_0002369	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0001602	dynamic liquid-phase micro-extraction	liquid-phase micro-extraction	subClassOf
2600	http://purl.obolibrary.org/obo/CHMO_0000208	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	reflection method	assay	subClassOf
2613	http://purl.obolibrary.org/obo/CHMO_0000070	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/CHMO_0000068	low-energy electron microscopy	electron microscopy	subClassOf
