	subject_id	predicate_id	object_id	subject	object	predicate
4805	http://purl.obolibrary.org/obo/MMO_0000756	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000423	albumin blue 580-based urine albumin analysis with spectrophotometric readout	urine protein colorimetric analysis	subClassOf
4806	http://purl.obolibrary.org/obo/MMO_0000721	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000720	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography	subClassOf
4818	http://purl.obolibrary.org/obo/MMO_0000501	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000499	ex vivo linear measurement method using light microscopy	ex vivo microscopic linear measurement method	subClassOf
4819	http://purl.obolibrary.org/obo/MMO_0000501	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000111	ex vivo linear measurement method using light microscopy	ex vivo light microscopy	subClassOf
4822	http://purl.obolibrary.org/obo/MMO_0000168	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000270	automated blood creatinine analysis	blood creatinine analysis	subClassOf
4823	http://purl.obolibrary.org/obo/MMO_0000168	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000179	automated blood creatinine analysis	automated blood analysis	subClassOf
4826	http://purl.obolibrary.org/obo/MMO_0000557	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000173	peptide analysis by liquid phase colorimetry with spectrophotometric readout	spectrophotometry	subClassOf
4827	http://purl.obolibrary.org/obo/MMO_0000557	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000330	peptide analysis by liquid phase colorimetry with spectrophotometric readout	peptide/protein analysis by liquid phase colorimetry	subClassOf
4832	http://purl.obolibrary.org/obo/MMO_0000464	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000434	urine sodium test strip	urine sodium analysis	subClassOf
4833	http://purl.obolibrary.org/obo/MMO_0000464	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000171	urine sodium test strip	urine test strip	subClassOf
4835	http://purl.obolibrary.org/obo/MMO_0000382	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000362	treadmill method with electric shock source and automated tracking	treadmill method with electric shock source	subClassOf
4836	http://purl.obolibrary.org/obo/MMO_0000382	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000381	treadmill method with electric shock source and automated tracking	treadmill method with automated tracking	subClassOf
4840	http://purl.obolibrary.org/obo/MMO_0000685	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000111	confocal microscopy	ex vivo light microscopy	subClassOf
4841	http://purl.obolibrary.org/obo/MMO_0000685	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000415	confocal microscopy	in vivo light microscopy	subClassOf
4845	http://purl.obolibrary.org/obo/MMO_0000252	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000247	Fura-2 intracellular calcium assay	fluorometry	subClassOf
4846	http://purl.obolibrary.org/obo/MMO_0000252	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000251	Fura-2 intracellular calcium assay	fluorescent intracellular calcium assay	subClassOf
4847	http://purl.obolibrary.org/obo/MMO_0000537	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000394	high-performance liquid chromatography-mass spectrometry	high-performance liquid chromatography	subClassOf
4856	http://purl.obolibrary.org/obo/MMO_0000734	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000234	automated plasma triglyceride analysis	plasma triglyceride analysis	subClassOf
4857	http://purl.obolibrary.org/obo/MMO_0000734	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000038	automated plasma triglyceride analysis	blood lipid analysis	subClassOf
4858	http://purl.obolibrary.org/obo/MMO_0000590	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000588	parallel rod floor apparatus method	balance, coordination or strength assessment method	subClassOf
4859	http://purl.obolibrary.org/obo/MMO_0000590	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000256	parallel rod floor apparatus method	movement/behavior test enclosure method	subClassOf
4867	http://purl.obolibrary.org/obo/MMO_0000288	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000286	chromatography	molecular separation method	subClassOf
4868	http://purl.obolibrary.org/obo/MMO_0000429	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000166	blood enzyme activity assay	blood protein analysis	subClassOf
4869	http://purl.obolibrary.org/obo/MMO_0000429	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000444	blood enzyme activity assay	enzyme or transport activity assay	subClassOf
4870	http://purl.obolibrary.org/obo/MMO_0000426	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000331	Bradford protein assay	protein analysis by liquid phase colorimetry with spectrophotometric readout	subClassOf
4873	http://purl.obolibrary.org/obo/MMO_0000834	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000553	automated plasma high-density lipoprotein-cholesterol measurement test	automated plasma analysis	subClassOf
4874	http://purl.obolibrary.org/obo/MMO_0000834	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000282	automated plasma high-density lipoprotein-cholesterol measurement test	plasma high-density lipoprotein-cholesterol measurement test	subClassOf
4877	http://purl.obolibrary.org/obo/MMO_0000003	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000001	electrocardiography	electrical potential recording method	subClassOf
4880	http://purl.obolibrary.org/obo/MMO_0000560	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000561	ex vivo light microscopy with histochemistry and digital image analysis	ex vivo light microscopy with histochemistry	subClassOf
4881	http://purl.obolibrary.org/obo/MMO_0000560	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000220	ex vivo light microscopy with histochemistry and digital image analysis	ex vivo light microscopy with digital image analysis	subClassOf
4883	http://purl.obolibrary.org/obo/MMO_0000551	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000549	slit-lamp direct ophthalmoscopy	direct ophthalmoscopy	subClassOf
4884	http://purl.obolibrary.org/obo/MMO_0000551	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000550	slit-lamp direct ophthalmoscopy	slit-lamp ophthalmoscopy	subClassOf
4887	http://purl.obolibrary.org/obo/MMO_0000850	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000676	automated urine urea analysis	urine urea analysis	subClassOf
4888	http://purl.obolibrary.org/obo/MMO_0000850	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000177	automated urine urea analysis	automated urine analysis	subClassOf
4894	http://purl.obolibrary.org/obo/MMO_0000693	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000553	automated plasma low-density lipoprotein-cholesterol analysis	automated plasma analysis	subClassOf
4895	http://purl.obolibrary.org/obo/MMO_0000693	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000283	automated plasma low-density lipoprotein-cholesterol analysis	plasma low-density lipoprotein-cholesterol measurement test	subClassOf
4915	http://purl.obolibrary.org/obo/MMO_0000843	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000827	automated serum total bilirubin analysis	serum total bilirubin analysis	subClassOf
4916	http://purl.obolibrary.org/obo/MMO_0000843	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000554	automated serum total bilirubin analysis	automated serum analysis	subClassOf
4917	http://purl.obolibrary.org/obo/MMO_0000377	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000373	exudate nitrite analysis using the Griess reaction	exudate nitrite analysis	subClassOf
4918	http://purl.obolibrary.org/obo/MMO_0000377	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000370	exudate nitrite analysis using the Griess reaction	nitrite analysis using the Griess reaction	subClassOf
4920	http://purl.obolibrary.org/obo/MMO_0000845	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000404	affinity chromatography	liquid column chromatography	subClassOf
4923	http://purl.obolibrary.org/obo/MMO_0000463	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000171	urine potassium test strip	urine test strip	subClassOf
4924	http://purl.obolibrary.org/obo/MMO_0000463	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000435	urine potassium test strip	urine potassium analysis	subClassOf
4932	http://purl.obolibrary.org/obo/MMO_0000561	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000111	ex vivo light microscopy with histochemistry	ex vivo light microscopy	subClassOf
4933	http://purl.obolibrary.org/obo/MMO_0000561	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000497	ex vivo light microscopy with histochemistry	histochemistry	subClassOf
4937	http://purl.obolibrary.org/obo/MMO_0000617	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000225	flow cytometry method	automated cell/particle size/count analysis method	subClassOf
4939	http://purl.obolibrary.org/obo/MMO_0000075	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000713	enzyme linked immunosorbent assay	enzyme immunoassay	subClassOf
4943	http://purl.obolibrary.org/obo/MMO_0000127	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000124	tomography	in vivo radiography	subClassOf
4947	http://purl.obolibrary.org/obo/MMO_0000098	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000027	immunoassay	ex vivo method	subClassOf
4963	http://purl.obolibrary.org/obo/MMO_0000459	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000641	polymerase chain reaction assay	transcript expression assay	subClassOf
4964	http://purl.obolibrary.org/obo/MMO_0000459	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000388	polymerase chain reaction assay	enzymatic method	subClassOf
4971	http://purl.obolibrary.org/obo/MMO_0000128	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000127	computed tomography	tomography	subClassOf
4989	http://purl.obolibrary.org/obo/MMO_0000225	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000224	automated cell/particle size/count analysis method	isolated cell counting method	subClassOf
4990	http://purl.obolibrary.org/obo/MMO_0000225	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000223	automated cell/particle size/count analysis method	isolated cell volume measurement method	subClassOf
4993	http://purl.obolibrary.org/obo/MMO_0000436	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000406	bromocresol green-based urine albumin analysis with spectrophotometric readout	urine albumin analysis	subClassOf
4994	http://purl.obolibrary.org/obo/MMO_0000436	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000331	bromocresol green-based urine albumin analysis with spectrophotometric readout	protein analysis by liquid phase colorimetry with spectrophotometric readout	subClassOf
4995	http://purl.obolibrary.org/obo/MMO_0000436	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000423	bromocresol green-based urine albumin analysis with spectrophotometric readout	urine protein colorimetric analysis	subClassOf
4998	http://purl.obolibrary.org/obo/MMO_0000664	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000642	high throughput proteomic profiling	protein expression assay	subClassOf
4999	http://purl.obolibrary.org/obo/MMO_0000664	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000644	high throughput proteomic profiling	high throughput expression assay	subClassOf
5000	http://purl.obolibrary.org/obo/MMO_0000187	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000180	machine read urine potassium test strip	machine read urine test strip	subClassOf
5001	http://purl.obolibrary.org/obo/MMO_0000187	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000463	machine read urine potassium test strip	urine potassium test strip	subClassOf
5015	http://purl.obolibrary.org/obo/MMO_0000836	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000835	automated serum glucose analysis	automated blood glucose analysis	subClassOf
5016	http://purl.obolibrary.org/obo/MMO_0000836	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000316	automated serum glucose analysis	serum glucose analysis	subClassOf
5027	http://purl.obolibrary.org/obo/MMO_0000648	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000641	high throughput transcription profiling by array	transcript expression assay	subClassOf
5028	http://purl.obolibrary.org/obo/MMO_0000648	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000644	high throughput transcription profiling by array	high throughput expression assay	subClassOf
5033	http://purl.obolibrary.org/obo/MMO_0000500	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000110	ex vivo linear measurement method using electron microscopy	ex vivo electron microscopy	subClassOf
5034	http://purl.obolibrary.org/obo/MMO_0000500	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000499	ex vivo linear measurement method using electron microscopy	ex vivo microscopic linear measurement method	subClassOf
5036	http://purl.obolibrary.org/obo/MMO_0000358	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000177	automated urine protein analysis	automated urine analysis	subClassOf
5037	http://purl.obolibrary.org/obo/MMO_0000358	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000334	automated urine protein analysis	urine protein analysis	subClassOf
5042	http://purl.obolibrary.org/obo/MMO_0000686	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000685	immunofluorescence confocal microscopy	confocal microscopy	subClassOf
5043	http://purl.obolibrary.org/obo/MMO_0000686	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000662	immunofluorescence confocal microscopy	immunofluorescence	subClassOf
5048	http://purl.obolibrary.org/obo/MMO_0000658	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000641	ribonucleic acid in situ hybridization assay	transcript expression assay	subClassOf
5049	http://purl.obolibrary.org/obo/MMO_0000658	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000643	ribonucleic acid in situ hybridization assay	in situ expression assay	subClassOf
5051	http://purl.obolibrary.org/obo/MMO_0000173	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000172	spectrophotometry	spectrometry	subClassOf
5054	http://purl.obolibrary.org/obo/MMO_0000170	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000027	osmometry	ex vivo method	subClassOf
5062	http://purl.obolibrary.org/obo/MMO_0000171	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000328	urine test strip	solid phase colorimetry	subClassOf
5063	http://purl.obolibrary.org/obo/MMO_0000171	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000147	urine test strip	urine analysis	subClassOf
5065	http://purl.obolibrary.org/obo/MMO_0000762	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000542	serum creatinine analysis by Jaffe reaction with spectrophotometric readout	creatinine analysis by Jaffe reaction with spectrophotometric readout	subClassOf
5066	http://purl.obolibrary.org/obo/MMO_0000762	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000271	serum creatinine analysis by Jaffe reaction with spectrophotometric readout	serum creatinine analysis	subClassOf
5067	http://purl.obolibrary.org/obo/MMO_0000167	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000166	blood lipoprotein analysis	blood protein analysis	subClassOf
5068	http://purl.obolibrary.org/obo/MMO_0000167	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000038	blood lipoprotein analysis	blood lipid analysis	subClassOf
5073	http://purl.obolibrary.org/obo/MMO_0000833	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000133	automated serum high-density lipoprotein-cholesterol measurement test	serum high-density lipoprotein-cholesterol measurement test	subClassOf
5074	http://purl.obolibrary.org/obo/MMO_0000833	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000346	automated serum high-density lipoprotein-cholesterol measurement test	automated serum protein analysis	subClassOf
5082	http://purl.obolibrary.org/obo/MMO_0000327	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000704	colorimetry	photometry	subClassOf
5090	http://purl.obolibrary.org/obo/MMO_0000803	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000273	automated serum urea analysis	serum urea analysis	subClassOf
5091	http://purl.obolibrary.org/obo/MMO_0000803	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000554	automated serum urea analysis	automated serum analysis	subClassOf
5093	http://purl.obolibrary.org/obo/MMO_0000837	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000835	automated plasma glucose analysis	automated blood glucose analysis	subClassOf
5094	http://purl.obolibrary.org/obo/MMO_0000837	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000553	automated plasma glucose analysis	automated plasma analysis	subClassOf
5095	http://purl.obolibrary.org/obo/MMO_0000837	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000315	automated plasma glucose analysis	plasma glucose analysis	subClassOf
5096	http://purl.obolibrary.org/obo/MMO_0000352	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000553	automated plasma protein analysis	automated plasma analysis	subClassOf
5097	http://purl.obolibrary.org/obo/MMO_0000352	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000345	automated plasma protein analysis	automated blood protein analysis	subClassOf
5104	http://purl.obolibrary.org/obo/MMO_0000289	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000288	thin layer chromatography	chromatography	subClassOf
5105	http://purl.obolibrary.org/obo/MMO_0000238	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000237	liquid scintillation counting	radioactivity measurement method	subClassOf
5109	http://purl.obolibrary.org/obo/MMO_0000534	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000172	mass spectrometry	spectrometry	subClassOf
5110	http://purl.obolibrary.org/obo/MMO_0000534	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000642	mass spectrometry	protein expression assay	subClassOf
5113	http://purl.obolibrary.org/obo/MMO_0000331	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000173	protein analysis by liquid phase colorimetry with spectrophotometric readout	spectrophotometry	subClassOf
5114	http://purl.obolibrary.org/obo/MMO_0000331	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000330	protein analysis by liquid phase colorimetry with spectrophotometric readout	peptide/protein analysis by liquid phase colorimetry	subClassOf
5118	http://purl.obolibrary.org/obo/MMO_0000357	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000147	urine volume measurement method	urine analysis	subClassOf
5119	http://purl.obolibrary.org/obo/MMO_0000357	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000212	urine volume measurement method	ex vivo volume measurement method	subClassOf
5123	http://purl.obolibrary.org/obo/MMO_0000153	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000463	manually read urine potassium test strip	urine potassium test strip	subClassOf
5124	http://purl.obolibrary.org/obo/MMO_0000153	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000181	manually read urine potassium test strip	manually read urine test strip	subClassOf
5127	http://purl.obolibrary.org/obo/MMO_0000499	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000495	ex vivo microscopic linear measurement method	ex vivo linear measurement method	subClassOf
5128	http://purl.obolibrary.org/obo/MMO_0000499	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000109	ex vivo microscopic linear measurement method	ex vivo microscopy	subClassOf
5138	http://purl.obolibrary.org/obo/MMO_0000503	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000222	cell proliferation assay	isolated cell method	subClassOf
5150	http://purl.obolibrary.org/obo/MMO_0000419	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000418	ex vivo stereo light microscopy with digital image analysis	ex vivo stereo light microscopy	subClassOf
5151	http://purl.obolibrary.org/obo/MMO_0000419	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000220	ex vivo stereo light microscopy with digital image analysis	ex vivo light microscopy with digital image analysis	subClassOf
5165	http://purl.obolibrary.org/obo/MMO_0000542	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000270	creatinine analysis by Jaffe reaction with spectrophotometric readout	blood creatinine analysis	subClassOf
5166	http://purl.obolibrary.org/obo/MMO_0000542	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000541	creatinine analysis by Jaffe reaction with spectrophotometric readout	creatinine analysis by liquid phase colorimetry with spectrophotometric readout	subClassOf
5167	http://purl.obolibrary.org/obo/MMO_0000360	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000358	automated urine albumin analysis	automated urine protein analysis	subClassOf
5168	http://purl.obolibrary.org/obo/MMO_0000360	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000406	automated urine albumin analysis	urine albumin analysis	subClassOf
5172	http://purl.obolibrary.org/obo/MMO_0000223	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000222	isolated cell volume measurement method	isolated cell method	subClassOf
5173	http://purl.obolibrary.org/obo/MMO_0000223	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000212	isolated cell volume measurement method	ex vivo volume measurement method	subClassOf
5175	http://purl.obolibrary.org/obo/MMO_0000785	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000038	automated serum lipid analysis	blood lipid analysis	subClassOf
5176	http://purl.obolibrary.org/obo/MMO_0000785	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000554	automated serum lipid analysis	automated serum analysis	subClassOf
5182	http://purl.obolibrary.org/obo/MMO_0000666	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000664	high throughput proteomic profiling by array	high throughput proteomic profiling	subClassOf
5194	http://purl.obolibrary.org/obo/MMO_0000709	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000027	nuclear magnetic resonance spectroscopy	ex vivo method	subClassOf
5195	http://purl.obolibrary.org/obo/MMO_0000709	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000026	nuclear magnetic resonance spectroscopy	in vivo method	subClassOf
5196	http://purl.obolibrary.org/obo/MMO_0000420	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000421	in vivo stereo light microscopy with digital image analysis	in vivo light microscopy with digital image analysis	subClassOf
5197	http://purl.obolibrary.org/obo/MMO_0000420	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000417	in vivo stereo light microscopy with digital image analysis	in vivo stereo light microscopy	subClassOf
5198	http://purl.obolibrary.org/obo/MMO_0000220	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000111	ex vivo light microscopy with digital image analysis	ex vivo light microscopy	subClassOf
5199	http://purl.obolibrary.org/obo/MMO_0000220	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000219	ex vivo light microscopy with digital image analysis	ex vivo microscopy with digital image analysis	subClassOf
5201	http://purl.obolibrary.org/obo/MMO_0000186	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000180	machine read urine sodium test strip	machine read urine test strip	subClassOf
5202	http://purl.obolibrary.org/obo/MMO_0000186	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000464	machine read urine sodium test strip	urine sodium test strip	subClassOf
5205	http://purl.obolibrary.org/obo/MMO_0000585	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000039	flame atomic emission spectrometry following dry ashing	flame atomic emission spectrometry	subClassOf
5206	http://purl.obolibrary.org/obo/MMO_0000585	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000584	flame atomic emission spectrometry following dry ashing	ex vivo analysis of atomic composition following dry ashing	subClassOf
5216	http://purl.obolibrary.org/obo/MMO_0000682	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000286	immunoprecipitation	molecular separation method	subClassOf
5220	http://purl.obolibrary.org/obo/MMO_0000552	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000548	slit-lamp indirect ophthalmoscopy	indirect ophthalmoscopy	subClassOf
